0,10,7
1,10,7
2,7
3,0,1,3,4
4,1,4
5,4
6,4
7,1,4
8,4,7
9,4,7
10,7
11,7
12,7
13,4,7
14,4,7
15,7
16,7
17,4,7
18,4
19,4
20,3,4
21,4
22,1,2,4
23,7
24,10,7
25,10,7
26,7
27,10,7
28,10
29,10
30,10
31,10
32,10
33,4,7
34,3,4
35,4
36,4
37,4
38,4
39,4
40,4
41,1,4
42,1,4
43,0,1,3,4
44,50
45,16,18
46,16,11,13,14
47,16,18,13
48,11,13,14
49,16,11,14
50,14
51,14
52,14
53,14
54,14
55,16,11,13
56,14
57,14
58,11,12,13
59,16,13
60,8,13,5
61,8,12,13
62,8,11,13
63,8,2
64,0,1,5
65,1,2,4
66,1,5
67,1,2,4
68,8,2,5
69,8,16,13,5
70,1,5
71,16,18,13
72,13,5
73,1,2,5
74,18,20
75,48,49,50,36
76,36,38,39,40,45,50
77,40,41,37,38
78,48,42,36,45
79,49,42,36,20
80,20
81,20
82,20
83,18,20
84,18,20
85,18
86,18
87,18
88,18
89,18
90,11,14
91,14
92,14
93,14
94,14
95,16,18
96,16,11,14
97,11,14
98,16,18
99,16,11,13
100,16,11
101,16,11,13
102,16,18,13
103,14
104,18
105,18
106,18
107,18
108,18,20
109,20
110,20
111,20
112,36,42,48,49,20
113,41
114,41,43,39,47
115,41,47
116,42,44,45,39
117,43,44,47
118,2,5
119,2,5
120,16,18,5,13
121,16,18
122,13,5
123,16,13,5
124,13,11,5
125,1,2,4
126,1,2,5
127,0,1,5
128,0,2,3
129,13,12,5
130,12,15
131,12,5,15
132,12,5
133,17,12,15
134,2,5
135,5
136,32,28,29
137,32,26
138,24,32,26,28
139,24,27,29,30
140,26
141,33,27,21
142,27,33,19,21
143,19
144,19
145,17,19
146,17,19
147,17
148,17
149,17
150,11,14
151,14
152,17,11,12,15
153,12,13,15
154,11,15
155,11,14,15
156,17,15
157,17,15
158,11,14,15
159,11,14
160,17,15
161,14
162,14
163,14
164,17,15
165,17
166,17,19
167,17,19
168,17,15
169,17
170,17
171,17,19
172,19
173,19
174,19
175,23
176,24,26,22,23
177,25,34,30,22
178,33,19,21,27,30
179,33,34,35,21,24
180,0,5
181,12,5
182,8,12,5,15
183,2,5
184,0,2,3
185,0,2,5
186,8,12,5
187,17,12,15
188,8,12,15
189,0,2,3
190,0,2,5
191,0,1,2
192,8,2,5
193,13,12,5
194,8,12
195,8,11,12
196,8,12,5
197,12,15
198,14
199,14
200,14
201,11,12,15
202,14
203,14
204,14
205,11,14,15
206,11,14
207,17,12,15
208,17,15
209,34,35,22
210,0,1,3
211,3
212,0,3
213,0,3
214,3
215,3,6
216,3
217,3,4
218,3
219,0,3
220,3
221,3,6
222,9
223,9
224,9
225,9
226,9
227,9,6
228,9,6
229,9,6
230,9,6
231,6
232,6
233,3,6
234,3
235,3
236,3
237,3
238,0,3
239,3
240,3,6
241,3,6
242,6
243,6
244,6
245,3,6
246,6
247,6
248,6
249,3,6
250,0,3
251,3
252,0,3
253,0,1,3,4
254,9,6
255,9,6
