7,-0.5045100894311638,-0.9351345512453727,-0.024831424558087987
7,-0.516297,-0.954779,-0.0272625
7,-0.4682044702208904,-0.8746264247167046,-0.017343313169607348
1,-0.0675842869911749,-0.3113385221407624,0.02401938882985721
4,-0.0921994533886833,-0.34198217137038617,0.023066831823424047
4,-0.18468734133699408,-0.4564111327362597,0.019680125511532972
4,-0.129442014479323,-0.3880598543918507,0.021703089829584278
4,-0.0995999184078831,-0.35113826244952057,0.022795842809106192
4,-0.2854482301165755,-0.5810757142844255,0.01599047981206281
7,-0.3401341158375561,-0.661180204099558,0.00907147054831434
7,-0.38737864886899787,-0.7399194804054526,-0.0006728151444106364
7,-0.3875575047419625,-0.740217567424133,-0.0007097045496425348
7,-0.4298090493554785,-0.810635366737768,-0.009424175732985943
4,-0.29072980144942945,-0.5876102425929972,0.015797080099230403
7,-0.34423730634426675,-0.6680187149348455,0.008225178755728372
7,-0.3922146847401967,-0.7479793751753749,-0.001670257856308463
7,-0.3493104307724314,-0.6764737492097658,0.007178836023334783
4,-0.29905306601884685,-0.5979080506733817,0.015492300162331649
4,-0.2329731833484275,-0.5161519147198741,0.017912002468151448
4,-0.16803221890505324,-0.43580488467950257,0.020290000053128046
4,-0.08084248676789499,-0.32793097046708525,0.023482699364480407
4,-0.23982792826498633,-0.5246328235029593,0.01766099654304818
4,-0.07398645053778521,-0.3194484640297373,0.023733752574691493
7,-0.4292491533992613,-0.8097022259155315,-0.009308695997966635
7,-0.47442025763361123,-0.8849858583092266,-0.018625332579440164
10,-0.5223470889311956,-0.9581298243503863,-0.011586953032616393
7,-0.44043936935528577,-0.8283522040092436,-0.011616701903458905
10,-0.5254735719229356,-0.9598614179614772,-0.0034863562418745997
10,-0.5457022738891661,-0.971065026354016,0.04892542999251105
10,-0.5466287545706492,-0.9715781550142691,0.05132590568834388
10,-0.563904,-0.981146,0.0960854
10,-0.563904,-0.981146,0.0960854
10,-0.563904,-0.981146,0.0960854
4,-0.3106005068000744,-0.6121949122759331,0.01506945786970812
4,-0.08923856171207872,-0.33831886186265825,0.023175253269220136
4,-0.1640876326064253,-0.4309245168477459,0.020434442267256978
4,-0.23104982942189273,-0.51377227996948,0.01798243152678274
4,-0.14010831681096605,-0.40125654343405737,0.021312512920191533
4,-0.2054352036624268,-0.4820810489720836,0.01892038369177101
4,-0.2537359595541653,-0.5418402828835245,0.01715171453436651
4,-0.17301001447313386,-0.44196357193448077,0.02010772395142764
4,-0.08164033365187884,-0.3289180920490408,0.023453483938138085
4,-0.11149557190902992,-0.3658559439222048,0.02236024972021526
1,-0.060321995067300835,-0.30162383446423885,0.024482983401619286
50,-0.760795,0.195263,0.0223661
18,-0.20576870608479086,0.2235078701342144,-0.022300508196989893
16,-0.13114859807097917,0.21019647034595132,-0.01552782224570881
16,-0.13277076452863168,0.2107464348853787,-0.015682299244278393
11,0.0004704638291470832,0.23889615349061266,-0.005056932849968792
14,0.001650791399378613,0.31046738365114424,0.003253929863513444
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
13,-0.06424833573451097,0.1709162612151886,-0.003540524529824924
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
11,0.0016396243322456946,0.14889816606482326,0.012977583099889669
13,-0.04904326251618278,0.14881650505656296,0.0036409114901912783
8,0.0023339229890146926,0.0634828936816542,0.02311588317281706
13,-0.021239620257374477,0.10840540637795475,0.016772717903617056
13,-0.010980497479492493,0.09349432317979554,0.021618155527820156
5,-0.0019920168825630414,-0.05682181329136446,0.001987890444721809
2,-0.0029345485440671172,-0.17431268303656117,0.01620896263641895
1,-0.020617554545300412,-0.24851164301206974,0.027017550077511117
2,-0.0031920280932667246,-0.1632360213368147,0.01349514443236505
1,-0.04053781667011462,-0.27515875758768693,0.025745923229410637
5,-0.0017485854866399692,-0.05082457164793555,0.002036357650556663
13,-0.03535448450815415,0.12892060243622344,0.010106193310627733
2,-0.004042698670290329,-0.12664053160215677,0.004529130219756633
16,-0.13523429466571524,0.21158164770266705,-0.015916898313730915
5,0.00044050522750027957,0.003106458662691231,0.0024722057457913977
2,-0.0036033439948358562,-0.14554138458772087,0.009159900779946651
20,-0.460104103288123,0.21273715183709527,-0.04179904253091212
49,-0.7351149305397514,0.2000416206027155,0.0018435486921435304
37,-0.7917354618634469,0.21165342559094286,-0.021437138816255457
38,-0.837971,0.212032,-0.0200593
39,-0.7484477835451575,0.21627533772947505,-0.04620950536205078
20,-0.674269768217647,0.2192577794678231,-0.04646255380387523
20,-0.6172562240271952,0.21752190788590395,-0.04522106952519196
20,-0.5409745124045192,0.21519938510107886,-0.043560016049648466
20,-0.4886752052199924,0.2136070462562525,-0.04242118546864258
18,-0.4117226680226728,0.21268916310632766,-0.039670989786291674
18,-0.4118189982781899,0.21268410290353984,-0.039679114431791125
18,-0.3408872117017254,0.21641013085034289,-0.033696615813025146
18,-0.3889105134381814,0.21388747953977852,-0.037746976732628106
18,-0.3053333573488932,0.21827776539515178,-0.03069794772888865
18,-0.2387734506269737,0.22177413965206025,-0.025084180344081247
18,-0.2304068311118312,0.2222136359574308,-0.02437852647423091
14,0.00275495382457146,0.324391779397203,0.014259236966352808
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
14,0.00498956,0.352572,0.0365318
16,-0.175155,0.225116,-0.0197185
11,-0.000162285,0.287603,-0.0148172
11,-0.000162285,0.287603,-0.0148172
18,-0.18497215303522083,0.22460030755331614,-0.020546494151960498
16,-0.12737573955705625,0.20891735476250067,-0.01516853737915947
11,0.00013098077107849752,0.26502840129606914,-0.010293521504151415
13,-0.07743814246840962,0.19008693592441622,-0.009770139594203196
16,-0.1356121072653823,0.211709737844949,-0.0159528769620028
14,0.00498956,0.352572,0.0365318
18,-0.25578198457411766,0.22088068587230963,-0.026518706890742143
18,-0.23922593922799038,0.22175037054579108,-0.025122343945496697
18,-0.29206846781391066,0.21897456652626837,-0.029579166049315854
18,-0.35501069580991773,0.21566822797388532,-0.03488781271144726
20,-0.431372566773196,0.21186237272189884,-0.041173406089744
20,-0.5153445894368419,0.21441903973651513,-0.04300191802434515
20,-0.5584958772505411,0.21573285201222275,-0.0439415481804128
20,-0.6026221073777766,0.2170763480180003,-0.04490240795081271
42,-0.7113814550156359,0.21509304633532073,-0.059567480400945526
41,-0.844837,0.21411,-0.0539708
46,-0.8041677993051835,0.2128021387738883,-0.07358670050963129
47,-0.829999,0.211622,-0.0811155
42,-0.7658136052379524,0.2061490763788825,-0.08537407552923038
44,-0.798573,0.204555,-0.107284
5,-0.0031467981166644556,-0.08527131578853525,0.0017579734302989559
5,-0.0027983294012234156,-0.07668634636110937,0.0018273535728818191
16,-0.12677722542894246,0.20871443998439262,-0.015111541584630277
18,-0.2009261374390129,0.2237622489815458,-0.02189207832890225
5,-0.00024519991500433855,-0.013786758500807267,0.0023356818099294356
13,-0.05840430796058796,0.1624222811512021,-0.0007803594878679383
5,0.00115911,0.0208102,0.00261528
1,-0.047882900378678456,-0.28498419491994925,0.025277043573769947
2,-0.0038264242599812684,-0.1359445655914678,0.00680864885955642
2,-0.0034806253877733926,-0.15082068734757323,0.01045334715600842
0,0.0352955253074941,-0.2721009924557006,0.02458296164097568
12,0.03796423109539392,0.1283159144481718,0.01275661817284603
15,0.0958706047153472,0.2003079601292622,-0.0074543774820543945
12,0.04973343587619301,0.146489564349565,0.0076680302341790635
5,0.0006069214388367449,0.007206333409677884,0.0025053392236590185
15,0.14529272401342433,0.21685982755201333,-0.01227187321760187
2,-0.00432793,-0.11437,0.00152281
5,-0.0015896516229320225,-0.04690903403880331,0.0020680013925532628
29,0.797573,0.206667,-0.105123
32,0.829592,0.213672,-0.0787045
31,0.8023942397099928,0.21479109779705496,-0.071515286658468
27,0.7653496245883866,0.20840445305386657,-0.08390576219201717
26,0.845128,0.215785,-0.0524247
27,0.7228097606669368,0.21536772487203734,-0.06348209225722651
27,0.6858892725195169,0.2214111714402904,-0.04575632178587247
19,0.6106393192374553,0.2196179434132894,-0.04321338332260871
19,0.5353066424235216,0.21690186360937017,-0.04285944058386072
19,0.4335945040095997,0.21323468627486725,-0.04238155669128305
17,0.41444044977697886,0.21404532811830126,-0.0405119251685463
17,0.3079149979849918,0.21928600678603336,-0.029245861139990163
17,0.23595133404905003,0.2228263666915456,-0.0216350298128913
17,0.25332822465395566,0.22197148461057148,-0.023472798711110687
14,0.0034745633752462464,0.3334666473130254,0.021431663702327908
14,0.00498956,0.352572,0.0365318
15,0.1337845283786192,0.2130056397687349,-0.011150094463838939
11,0.001107793190195747,0.18983671326001306,0.004773989847713029
